strategy,symbol,structure,entry_date,entry_time_et,expiration,dte,legs,deltas,spot,sigma,credit,debit,qty,slip_leg,n_aligned_bars,exit_date,exit_time_et,exit_cost,exit_reason,pnl
spy_putspread_daily,SPY,bull_put,2025-03-20,10:00,2025-03-28,8,SP562 / LP552,put_short=-0.397,566.61,0.2557,2.28,,1,0.1,429,2025-03-24,09:35,1.29,tp,97.7
spy_putspread_daily,SPY,bull_put,2025-03-21,10:00,2025-03-28,7,SP556 / LP546,put_short=-0.399,559.84,0.234,2.55,,1,0.1,257,2025-03-24,09:30,0.8,tp,173.7
spy_putspread_daily,SPY,bull_put,2025-03-24,10:00,2025-03-28,4,SP570 / LP560,put_short=-0.401,572.74,0.211,2.07,,1,0.1,203,2025-03-26,09:35,1.165,tp,89.2
spy_putspread_daily,SPY,bull_put,2025-03-25,10:00,2025-04-04,10,SP571 / LP561,put_short=-0.396,574.66,0.1846,2.52,,1,0.1,312,2025-03-31,09:35,8.06,stop,-555.3
spy_putspread_daily,SPY,bull_put,2025-03-26,10:00,2025-04-04,9,SP571 / LP561,put_short=-0.411,573.63,0.1724,2.45,,1,0.1,294,2025-03-31,09:35,8.06,stop,-562.3
spy_putspread_daily,SPY,bull_put,2025-03-31,10:00,2025-04-04,4,SP547 / LP537,put_short=-0.401,549.74,0.2203,2.84,,1,0.1,338,2025-03-31,15:40,1.55,tp,127.7
spy_putspread_daily,SPY,bull_put,2025-03-27,10:00,2025-04-04,8,SP565 / LP555,put_short=-0.401,568.33,0.1968,2.57,,1,0.1,217,2025-04-03,09:30,8.365,time_exit_1dte,-580.8
spy_putspread_daily,SPY,bull_put,2025-03-28,10:00,2025-04-04,7,SP560 / LP550,put_short=-0.392,563.94,0.22,2.625,,1,0.1,186,2025-04-03,09:30,7.03,time_exit_1dte,-441.8
spy_putspread_daily,SPY,bull_put,2025-04-01,10:00,2025-04-11,10,SP552 / LP542,put_short=-0.401,557.22,0.2835,2.65,,1,0.1,177,2025-04-04,09:30,8.64,stop,-600.3
spy_putspread_daily,SPY,bull_put,2025-04-03,10:00,2025-04-11,8,SP539 / LP529,put_short=-0.397,544.92,0.3424,2.85,,1,0.1,218,2025-04-07,09:40,10.15,stop,-731.3
spy_putspread_daily,SPY,bull_put,2025-04-07,10:00,2025-04-11,4,SP491 / LP481,put_short=-0.394,495.69,0.3826,3.64,,1,0.1,308,2025-04-08,09:30,1.37,tp,225.7
spy_putspread_daily,SPY,bull_put,2025-04-08,10:00,2025-04-17,9,SP513 / LP503,put_short=-0.400,522.59,0.6111,2.15,,1,0.1,377,2025-04-08,15:50,6.67,stop,-453.3
spy_putspread_daily,SPY,bull_put,2025-04-04,10:00,2025-04-11,7,SP519 / LP509,put_short=-0.397,523.18,0.2648,3.11,,1,0.1,325,2025-04-09,13:15,9.56,stop,-646.3
spy_putspread_daily,SPY,bull_put,2025-04-09,10:00,2025-04-17,8,SP491 / LP481,put_short=-0.397,499.85,0.5886,2.64,,1,0.1,143,2025-04-09,13:30,0.48,tp,214.7
spy_putspread_daily,SPY,bull_put,2025-04-10,10:00,2025-04-17,7,SP521 / LP511,put_short=-0.400,529.0,0.5383,2.2,,1,0.1,365,2025-04-14,09:30,1.16,tp,102.7
spy_putspread_daily,SPY,bull_put,2025-04-11,10:00,2025-04-17,6,SP520 / LP510,put_short=-0.398,526.4,0.4386,2.89,,1,0.1,203,2025-04-14,09:30,1.17,tp,170.7
spy_putspread_daily,SPY,bull_put,2025-04-14,10:00,2025-04-17,3,SP536 / LP526,put_short=-0.393,540.47,0.3741,2.04,,1,0.1,303,2025-04-16,09:30,4.01,time_exit_1dte,-198.3
spy_putspread_daily,SPY,bull_put,2025-04-15,10:10,2025-04-25,10,SP536 / LP526,put_short=-0.399,541.48,0.2977,1.98,,1,0.1,319,2025-04-16,15:00,6.46,stop,-449.3
spy_putspread_daily,SPY,bull_put,2025-04-21,10:00,2025-04-25,4,SP514 / LP504,put_short=-0.393,517.56,0.2759,2.99,,1,0.1,265,2025-04-22,11:05,1.64,tp,133.7
spy_putspread_daily,SPY,bull_put,2025-04-16,10:00,2025-04-25,9,SP525 / LP515,put_short=-0.401,529.92,0.2916,2.6,,1,0.1,217,2025-04-23,09:30,0.95,tp,163.7
spy_putspread_daily,SPY,bull_put,2025-04-17,10:00,2025-04-25,8,SP524 / LP514,put_short=-0.402,528.74,0.2982,2.97,,1,0.1,344,2025-04-23,09:30,0.88,tp,207.7
spy_putspread_daily,SPY,bull_put,2025-04-22,10:05,2025-05-02,10,SP516 / LP506,put_short=-0.398,521.89,0.3269,2.39,,1,0.1,126,2025-04-23,09:30,1.18,tp,119.7
spy_putspread_daily,SPY,bull_put,2025-04-24,10:00,2025-05-02,8,SP534 / LP524,put_short=-0.396,539.48,0.3155,2.6,,1,0.1,320,2025-04-25,13:00,1.45,tp,113.7
spy_putspread_daily,SPY,bull_put,2025-04-23,10:00,2025-05-02,9,SP538 / LP528,put_short=-0.397,543.56,0.3042,2.57,,1,0.1,395,2025-04-28,09:40,1.39,tp,116.7
spy_putspread_daily,SPY,bull_put,2025-04-25,10:00,2025-05-02,7,SP540 / LP530,put_short=-0.392,544.88,0.2787,2.41,,1,0.1,186,2025-05-01,09:30,0.49,time_exit_1dte,190.7
spy_putspread_daily,SPY,bull_put,2025-04-28,10:00,2025-05-02,4,SP547 / LP537,put_short=-0.397,550.29,0.2504,2.18,,1,0.1,337,2025-05-01,09:30,0.96,time_exit_1dte,120.7
spy_putspread_daily,SPY,bull_put,2025-04-30,10:00,2025-05-09,9,SP537 / LP527,put_short=-0.393,541.94,0.2593,2.48,,1,0.1,146,2025-05-01,09:30,1.01,tp,145.7
spy_putspread_daily,SPY,bull_put,2025-04-29,10:00,2025-05-09,10,SP546 / LP536,put_short=-0.399,550.62,0.2473,2.41,,1,0.1,334,2025-05-02,09:30,1.16,tp,123.7
spy_putspread_daily,SPY,bull_put,2025-05-01,10:00,2025-05-09,8,SP554 / LP544,put_short=-0.398,558.85,0.276,2.13,,1,0.1,405,2025-05-05,14:05,1.22,tp,89.7
spy_putspread_daily,SPY,bull_put,2025-05-02,10:00,2025-05-09,7,SP560 / LP550,put_short=-0.408,563.62,0.2446,2.155,,1,0.1,186,2025-05-08,09:30,1.515,time_exit_1dte,62.7
spy_putspread_daily,SPY,bull_put,2025-05-05,10:00,2025-05-09,4,SP560 / LP550,put_short=-0.398,562.99,0.2245,2.135,,1,0.1,155,2025-05-08,09:30,1.515,time_exit_1dte,60.7
spy_putspread_daily,SPY,bull_put,2025-05-06,10:00,2025-05-16,10,SP553 / LP543,put_short=-0.394,557.4,0.2198,2.27,,1,0.1,210,2025-05-08,11:40,1.26,tp,99.7
spy_putspread_daily,SPY,bull_put,2025-05-07,10:15,2025-05-16,9,SP557 / LP547,put_short=-0.396,561.46,0.2355,2.5,,1,0.1,208,2025-05-12,09:30,0.44,tp,204.7
spy_putspread_daily,SPY,bull_put,2025-05-08,10:00,2025-05-16,8,SP560 / LP550,put_short=-0.403,564.13,0.2475,2.29,,1,0.1,217,2025-05-12,09:30,0.53,tp,174.7
spy_putspread_daily,SPY,bull_put,2025-05-09,10:00,2025-05-16,7,SP563 / LP553,put_short=-0.389,567,0.2148,2.23,,1,0.1,167,2025-05-12,09:30,0.65,tp,156.7
spy_putspread_daily,SPY,bull_put,2025-05-12,10:00,2025-05-16,4,SP576 / LP566,put_short=-0.399,578.79,0.2085,1.97,,1,0.1,269,2025-05-13,09:30,1.16,tp,79.7
spy_putspread_daily,SPY,bull_put,2025-05-13,10:00,2025-05-23,10,SP582 / LP572,put_short=-0.408,585.28,0.1906,2.16,,1,0.1,461,2025-05-16,10:15,1.28,tp,86.7
spy_putspread_daily,SPY,bull_put,2025-05-14,10:00,2025-05-23,9,SP584 / LP574,put_short=-0.391,587.53,0.1729,2.33,,1,0.1,495,2025-05-16,13:00,1.32,tp,99.7
spy_putspread_daily,SPY,bull_put,2025-05-15,10:00,2025-05-23,8,SP583 / LP573,put_short=-0.400,586.14,0.1787,2.03,,1,0.1,431,2025-05-16,13:15,1.18,tp,83.7
spy_putspread_daily,SPY,bull_put,2025-05-16,10:00,2025-05-23,7,SP588 / LP578,put_short=-0.390,591.36,0.1776,1.91,,1,0.1,456,2025-05-22,09:30,5.34,time_exit_1dte,-344.3
spy_putspread_daily,SPY,bull_put,2025-05-19,10:00,2025-05-23,4,SP589 / LP579,put_short=-0.400,591.24,0.1678,2.01,,1,0.1,368,2025-05-22,09:30,5.87,time_exit_1dte,-387.3
spy_putspread_daily,SPY,bull_put,2025-05-20,10:00,2025-05-30,10,SP589 / LP579,put_short=-0.391,592.84,0.1787,2.14,,1,0.1,477,2025-05-23,09:50,6.75,stop,-462.3
spy_putspread_daily,SPY,bull_put,2025-05-23,10:00,2025-05-30,7,SP574 / LP564,put_short=-0.410,576.77,0.1908,2.31,,1,0.1,216,2025-05-27,09:30,1.19,tp,110.7
spy_putspread_daily,SPY,bull_put,2025-05-22,10:00,2025-05-30,8,SP581 / LP571,put_short=-0.406,584.18,0.1946,2.23,,1,0.1,366,2025-05-27,11:45,1.3,tp,91.7
spy_putspread_daily,SPY,bull_put,2025-05-21,10:05,2025-05-30,9,SP587 / LP577,put_short=-0.409,589.84,0.1756,2.35,,1,0.1,464,2025-05-29,09:30,1.39,time_exit_1dte,94.7
spy_putspread_daily,SPY,bull_put,2025-05-27,10:10,2025-06-06,10,SP582 / LP572,put_short=-0.392,586.13,0.1941,2.0,,1,0.1,373,2025-06-02,15:20,1.2,tp,78.7
spy_putspread_daily,SPY,bull_put,2025-06-02,10:00,2025-06-06,4,SP584 / LP574,put_short=-0.385,586.85,0.1816,2.39,,1,0.1,254,2025-06-02,15:55,1.34,tp,103.7
spy_putspread_daily,SPY,bull_put,2025-05-30,10:00,2025-06-06,7,SP584 / LP574,put_short=-0.398,587.09,0.1794,1.99,,1,0.1,321,2025-06-03,10:15,1.16,tp,81.7
spy_putspread_daily,SPY,bull_put,2025-05-29,10:05,2025-06-06,8,SP588 / LP578,put_short=-0.405,591.23,0.1942,2.85,,1,0.1,465,2025-06-03,10:25,1.62,tp,121.7
spy_putspread_daily,SPY,bull_put,2025-05-28,10:00,2025-06-06,9,SP587 / LP577,put_short=-0.391,590.79,0.1827,2.25,,1,0.1,465,2025-06-03,11:00,1.3,tp,93.7
spy_putspread_daily,SPY,bull_put,2025-06-03,10:05,2025-06-13,10,SP589 / LP579,put_short=-0.396,592.39,0.1694,2.14,,1,0.1,323,2025-06-06,09:35,1.15,tp,97.7
spy_putspread_daily,SPY,bull_put,2025-06-05,10:00,2025-06-13,8,SP591 / LP581,put_short=-0.387,594.29,0.1604,2.26,,1,0.1,317,2025-06-06,09:40,1.29,tp,95.7
spy_putspread_daily,SPY,bull_put,2025-06-04,10:00,2025-06-13,9,SP594 / LP584,put_short=-0.389,597.57,0.1682,2.37,,1,0.1,458,2025-06-09,13:40,1.38,tp,97.7
spy_putspread_daily,SPY,bull_put,2025-06-09,10:00,2025-06-13,4,SP597 / LP587,put_short=-0.401,598.89,0.1431,2.11,,1,0.1,344,2025-06-10,15:55,1.23,tp,86.7
spy_putspread_daily,SPY,bull_put,2025-06-06,10:00,2025-06-13,7,SP597 / LP587,put_short=-0.394,600.3,0.1787,2.03,,1,0.1,409,2025-06-11,09:30,0.98,tp,103.7
spy_putspread_daily,SPY,bull_put,2025-06-13,10:00,2025-06-20,7,SP595 / LP585,put_short=-0.390,598.15,0.1653,2.255,,1,0.1,203,2025-06-16,10:15,1.31,tp,93.2
spy_putspread_daily,SPY,bull_put,2025-06-10,10:00,2025-06-20,10,SP597 / LP587,put_short=-0.396,600.57,0.1747,2.34,,1,0.1,525,2025-06-20,09:30,1.18,time_exit_1dte,114.7
spy_putspread_daily,SPY,bull_put,2025-06-11,10:00,2025-06-20,9,SP601 / LP591,put_short=-0.403,603.65,0.1503,2.31,,1,0.1,494,2025-06-20,09:30,3.52,time_exit_1dte,-122.3
spy_putspread_daily,SPY,bull_put,2025-06-12,10:00,2025-06-20,8,SP598 / LP588,put_short=-0.405,600.77,0.1657,2.21,,1,0.1,460,2025-06-20,09:30,1.54,time_exit_1dte,65.7
spy_putspread_daily,SPY,bull_put,2025-06-16,10:00,2025-06-20,4,SP600 / LP590,put_short=-0.384,603.05,0.1855,1.94,,1,0.1,124,2025-06-20,09:30,2.925,time_exit_1dte,-99.8
spy_putspread_daily,SPY,bull_put,2025-06-17,10:05,2025-06-27,10,SP598 / LP588,put_short=-0.411,600.87,0.1724,2.42,,1,0.1,445,2025-06-24,09:30,1.15,tp,125.7
spy_putspread_daily,SPY,bull_put,2025-06-18,10:00,2025-06-27,9,SP596 / LP586,put_short=-0.408,599.12,0.185,2.2,,1,0.1,323,2025-06-24,09:30,0.93,tp,125.7
spy_putspread_daily,SPY,bull_put,2025-06-20,10:00,2025-06-27,7,SP594 / LP584,put_short=-0.394,597.35,0.1833,2.0,,1,0.1,307,2025-06-24,09:30,0.71,tp,127.7
spy_putspread_daily,SPY,bull_put,2025-06-23,10:00,2025-06-27,4,SP594 / LP584,put_short=-0.392,596.65,0.1777,1.72,,1,0.1,235,2025-06-24,09:30,0.71,tp,99.7
spy_putspread_daily,SPY,bull_put,2025-06-24,10:00,2025-07-03,9,SP601 / LP591,put_short=-0.406,604.05,0.1764,1.95,,1,0.1,164,2025-06-26,10:25,1.15,tp,78.7
spy_putspread_daily,SPY,bull_put,2025-06-25,10:00,2025-07-03,8,SP605 / LP595,put_short=-0.392,608.16,0.1588,1.845,,1,0.1,217,2025-06-27,09:30,1.03,tp,80.2
spy_putspread_daily,SPY,bull_put,2025-06-26,10:00,2025-07-03,7,SP606 / LP596,put_short=-0.393,609.12,0.1667,1.61,,1,0.1,221,2025-06-27,10:00,0.96,tp,63.7
spy_putspread_daily,SPY,bull_put,2025-06-27,10:00,2025-07-03,6,SP612 / LP602,put_short=-0.401,614.36,0.1487,1.52,,1,0.1,262,2025-06-30,15:50,0.89,tp,61.7
spy_putspread_daily,SPY,bull_put,2025-06-30,10:00,2025-07-03,3,SP615 / LP605,put_short=-0.419,616.43,0.1511,1.775,,1,0.1,124,2025-07-02,09:30,1.485,time_exit_1dte,27.7
spy_putspread_daily,SPY,bull_put,2025-07-01,10:15,2025-07-11,10,SP614 / LP604,put_short=-0.400,617.27,0.1659,1.93,,1,0.1,308,2025-07-03,09:50,1.1,tp,81.7
spy_putspread_daily,SPY,bull_put,2025-07-02,10:05,2025-07-11,9,SP614 / LP604,put_short=-0.390,617.31,0.1545,1.83,,1,0.1,279,2025-07-03,09:50,1.1,tp,71.7
spy_putspread_daily,SPY,bull_put,2025-07-07,10:00,2025-07-11,4,SP621 / LP611,put_short=-0.382,623.65,0.1562,1.89,,1,0.1,345,2025-07-09,15:25,1.12,tp,75.7
spy_putspread_daily,SPY,bull_put,2025-07-03,10:00,2025-07-11,8,SP621 / LP611,put_short=-0.394,624.07,0.1555,1.71,,1,0.1,383,2025-07-10,09:30,0.96,time_exit_1dte,73.7
spy_putspread_daily,SPY,bull_put,2025-07-08,10:00,2025-07-18,10,SP617 / LP607,put_short=-0.393,620.66,0.167,2.09,,1,0.1,412,2025-07-10,11:00,1.24,tp,83.7
spy_putspread_daily,SPY,bull_put,2025-07-09,10:00,2025-07-18,9,SP621 / LP611,put_short=-0.399,624.25,0.1651,1.76,,1,0.1,486,2025-07-15,09:30,1.05,tp,69.7
spy_putspread_daily,SPY,bull_put,2025-07-10,10:00,2025-07-18,8,SP621 / LP611,put_short=-0.408,623.39,0.1475,1.86,,1,0.1,440,2025-07-15,09:30,1.05,tp,79.7
spy_putspread_daily,SPY,bull_put,2025-07-11,10:00,2025-07-18,7,SP621 / LP611,put_short=-0.411,623.23,0.1499,1.89,,1,0.1,384,2025-07-15,09:30,1.05,tp,82.7
spy_putspread_daily,SPY,bull_put,2025-07-14,10:00,2025-07-18,4,SP621 / LP611,put_short=-0.413,622.67,0.1425,1.88,,1,0.1,323,2025-07-15,09:30,1.05,tp,81.7
spy_putspread_daily,SPY,bull_put,2025-07-16,10:10,2025-07-25,9,SP619 / LP609,put_short=-0.394,622.11,0.1521,1.92,,1,0.1,239,2025-07-17,14:50,1.15,tp,75.7
spy_putspread_daily,SPY,bull_put,2025-07-15,10:00,2025-07-25,10,SP623 / LP613,put_short=-0.411,625.65,0.1569,2.15,,1,0.1,396,2025-07-21,09:30,1.11,tp,102.7
spy_putspread_daily,SPY,bull_put,2025-07-17,10:00,2025-07-25,8,SP623 / LP613,put_short=-0.405,625.78,0.1616,1.8,,1,0.1,320,2025-07-21,09:35,1.05,tp,73.7
spy_putspread_daily,SPY,bull_put,2025-07-18,10:00,2025-07-25,7,SP626 / LP616,put_short=-0.399,628.64,0.1487,1.73,,1,0.1,331,2025-07-23,09:30,0.94,tp,77.7
spy_putspread_daily,SPY,bull_put,2025-07-21,10:00,2025-07-25,4,SP628 / LP618,put_short=-0.387,630.57,0.156,1.3,,1,0.1,339,2025-07-23,14:00,0.84,tp,44.7
spy_putspread_daily,SPY,bull_put,2025-07-22,10:00,2025-08-01,10,SP624 / LP614,put_short=-0.400,626.88,0.1459,2.38,,1,0.1,327,2025-07-23,15:55,1.33,tp,103.7
spy_putspread_daily,SPY,bull_put,2025-07-23,10:00,2025-08-01,9,SP627 / LP617,put_short=-0.396,630.0,0.1488,2.08,,1,0.1,393,2025-07-25,10:30,1.21,tp,85.7
spy_putspread_daily,SPY,bull_put,2025-07-24,10:00,2025-08-01,8,SP632 / LP622,put_short=-0.388,635.07,0.1439,1.9,,1,0.1,466,2025-07-31,09:30,0.7,time_exit_1dte,118.7
spy_putspread_daily,SPY,bull_put,2025-07-25,10:00,2025-08-01,7,SP633 / LP623,put_short=-0.406,635.24,0.1383,2.11,,1,0.1,413,2025-07-31,09:30,0.84,time_exit_1dte,125.7
spy_putspread_daily,SPY,bull_put,2025-07-28,10:00,2025-08-01,4,SP635 / LP625,put_short=-0.384,637.45,0.1445,1.85,,1,0.1,155,2025-07-31,09:30,1.105,time_exit_1dte,73.2
spy_putspread_daily,SPY,bull_put,2025-07-29,10:00,2025-08-08,10,SP635 / LP625,put_short=-0.396,637.93,0.1395,1.925,,1,0.1,327,2025-08-01,09:30,6.015,stop,-410.3
spy_putspread_daily,SPY,bull_put,2025-07-31,10:00,2025-08-08,8,SP636 / LP626,put_short=-0.388,639.34,0.1544,1.51,,1,0.1,391,2025-08-01,09:30,6.03,stop,-453.3
spy_putspread_daily,SPY,bull_put,2025-07-30,10:00,2025-08-08,9,SP633 / LP623,put_short=-0.407,635.74,0.1544,1.91,,1,0.1,493,2025-08-01,09:45,6.15,stop,-425.3
spy_putspread_daily,SPY,bull_put,2025-08-01,10:00,2025-08-08,7,SP619 / LP609,put_short=-0.407,621.48,0.1558,2.42,,1,0.1,265,2025-08-04,09:30,1.36,tp,104.7
spy_putspread_daily,SPY,bull_put,2025-08-04,10:00,2025-08-08,4,SP627 / LP617,put_short=-0.416,629.01,0.1728,1.89,,1,0.1,254,2025-08-06,11:20,1.14,tp,73.7
spy_putspread_daily,SPY,bull_put,2025-08-06,10:00,2025-08-15,9,SP626 / LP616,put_short=-0.410,628.93,0.1718,1.73,,1,0.1,291,2025-08-08,10:25,1.06,tp,65.7
spy_putspread_daily,SPY,bull_put,2025-08-05,10:00,2025-08-15,10,SP629 / LP619,put_short=-0.410,631.9,0.1646,2.06,,1,0.1,421,2025-08-08,13:50,1.23,tp,81.7
spy_putspread_daily,SPY,bull_put,2025-08-07,10:00,2025-08-15,8,SP634 / LP624,put_short=-0.411,636.48,0.154,2.16,,1,0.1,375,2025-08-12,09:30,1.17,tp,97.7
spy_putspread_daily,SPY,bull_put,2025-08-08,10:00,2025-08-15,7,SP633 / LP623,put_short=-0.400,635.85,0.1592,1.66,,1,0.1,311,2025-08-12,09:35,0.98,tp,66.7
spy_putspread_daily,SPY,bull_put,2025-08-11,10:00,2025-08-15,4,SP636 / LP626,put_short=-0.408,637.69,0.1336,1.82,,1,0.1,288,2025-08-12,11:30,1.08,tp,72.7
spy_putspread_daily,SPY,bull_put,2025-08-12,10:00,2025-08-22,10,SP634 / LP624,put_short=-0.396,637.34,0.1571,1.68,,1,0.1,420,2025-08-13,09:30,0.97,tp,69.7
spy_putspread_daily,SPY,bull_put,2025-08-13,10:05,2025-08-22,9,SP643 / LP633,put_short=-0.404,645.62,0.1422,1.79,,1,0.1,550,2025-08-20,09:50,5.73,stop,-395.3
spy_putspread_daily,SPY,bull_put,2025-08-15,10:00,2025-08-22,7,SP642 / LP632,put_short=-0.413,644.1,0.1421,1.62,,1,0.1,437,2025-08-20,09:50,5.2,stop,-359.3
spy_putspread_daily,SPY,bull_put,2025-08-14,10:00,2025-08-22,8,SP642 / LP632,put_short=-0.414,644.02,0.1339,1.75,,1,0.1,488,2025-08-20,10:05,5.88,stop,-414.3
spy_putspread_daily,SPY,bull_put,2025-08-18,10:00,2025-08-22,4,SP641 / LP631,put_short=-0.417,642.73,0.1508,1.64,,1,0.1,348,2025-08-20,10:05,5.42,stop,-379.3
spy_putspread_daily,SPY,bull_put,2025-08-20,10:00,2025-08-29,9,SP632 / LP622,put_short=-0.388,635.39,0.1503,1.9,,1,0.1,274,2025-08-22,10:00,1.14,tp,74.7
spy_putspread_daily,SPY,bull_put,2025-08-21,10:00,2025-08-29,8,SP632 / LP622,put_short=-0.392,635.13,0.1528,1.35,,1,0.1,229,2025-08-22,10:35,0.86,tp,47.7
spy_putspread_daily,SPY,bull_put,2025-08-22,10:00,2025-08-29,7,SP635 / LP625,put_short=-0.401,638.41,0.1887,0.96,,1,0.1,186,2025-08-27,09:30,0.61,tp,33.7
spy_putspread_daily,SPY,bull_put,2025-08-19,10:00,2025-08-29,10,SP640 / LP630,put_short=-0.402,642.87,0.1459,1.745,,1,0.1,279,2025-08-27,10:30,1.05,tp,68.2
spy_putspread_daily,SPY,bull_put,2025-08-25,10:00,2025-08-29,4,SP642 / LP632,put_short=-0.392,644.34,0.1482,1.73,,1,0.1,340,2025-08-28,09:30,0.53,time_exit_1dte,118.7
spy_putspread_daily,SPY,bull_put,2025-08-26,10:00,2025-09-05,10,SP640 / LP630,put_short=-0.402,642.55,0.1327,1.895,,1,0.1,248,2025-08-28,09:30,1.125,tp,75.7
spy_putspread_daily,SPY,bull_put,2025-08-27,10:00,2025-09-05,9,SP642 / LP632,put_short=-0.389,645.35,0.1481,1.6,,1,0.1,434,2025-09-02,11:45,5.06,stop,-347.3
spy_putspread_daily,SPY,bull_put,2025-08-28,10:00,2025-09-05,8,SP643 / LP633,put_short=-0.388,645.94,0.1366,1.71,,1,0.1,425,2025-09-02,11:50,5.55,stop,-385.3
spy_putspread_daily,SPY,bull_put,2025-08-29,10:00,2025-09-05,7,SP643 / LP633,put_short=-0.403,645.51,0.1463,1.9,,1,0.1,374,2025-09-04,09:30,1.67,time_exit_1dte,21.7
spy_putspread_daily,SPY,bull_put,2025-09-02,10:00,2025-09-12,10,SP636 / LP626,put_short=-0.397,639.07,0.1469,2.23,,1,0.1,242,2025-09-04,10:35,1.29,tp,92.7
spy_putspread_daily,SPY,bull_put,2025-09-03,10:00,2025-09-12,9,SP639 / LP629,put_short=-0.407,641.94,0.1626,1.81,,1,0.1,302,2025-09-04,15:55,1.1,tp,69.7
spy_putspread_daily,SPY,bull_put,2025-09-04,10:00,2025-09-12,8,SP642 / LP632,put_short=-0.400,644.85,0.1504,1.88,,1,0.1,346,2025-09-05,09:30,0.97,tp,89.7
spy_putspread_daily,SPY,bull_put,2025-09-05,10:00,2025-09-12,7,SP648 / LP638,put_short=-0.387,651.07,0.1449,1.61,,1,0.1,406,2025-09-10,09:30,0.86,tp,73.7
spy_putspread_daily,SPY,bull_put,2025-09-08,10:00,2025-09-12,4,SP646 / LP636,put_short=-0.390,648.37,0.1464,1.59,,1,0.1,303,2025-09-10,09:30,0.65,tp,92.7
spy_putspread_daily,SPY,bull_put,2025-09-09,10:00,2025-09-19,10,SP646 / LP636,put_short=-0.410,649.02,0.1671,2.42,,1,0.1,373,2025-09-11,09:50,1.33,tp,107.7
spy_putspread_daily,SPY,bull_put,2025-09-10,10:05,2025-09-19,9,SP651 / LP641,put_short=-0.401,653.6,0.1355,2.0,,1,0.1,412,2025-09-15,09:30,1.09,tp,89.7
spy_putspread_daily,SPY,bull_put,2025-09-11,10:00,2025-09-19,8,SP652 / LP642,put_short=-0.388,655.57,0.1593,1.81,,1,0.1,406,2025-09-15,10:50,1.1,tp,69.7
spy_putspread_daily,SPY,bull_put,2025-09-12,10:00,2025-09-19,7,SP655 / LP645,put_short=-0.395,657.99,0.1522,1.915,,1,0.1,186,2025-09-18,09:30,0.795,time_exit_1dte,110.7
spy_putspread_daily,SPY,bull_put,2025-09-15,10:00,2025-09-19,4,SP658 / LP648,put_short=-0.390,660.65,0.1588,1.96,,1,0.1,386,2025-09-18,09:30,1.37,time_exit_1dte,57.7
spy_putspread_daily,SPY,bull_put,2025-09-17,10:00,2025-09-26,9,SP656 / LP646,put_short=-0.393,659.88,0.1731,2.28,,1,0.1,420,2025-09-19,12:15,1.27,tp,99.7
spy_putspread_daily,SPY,bull_put,2025-09-16,10:10,2025-09-26,10,SP657 / LP647,put_short=-0.402,660.28,0.1602,2.28,,1,0.1,465,2025-09-19,14:15,1.33,tp,93.7
